sku,description,length,width,height,weight,price
27131222039,Item 27131222039,11,20,7,149.2066405,45.08441178
28112203839,Item 28112203839,21,19,8,157.1184027,14.63196978
18203112740,Item 18203112740,3,21,4,133.3273123,26.77074626
18127104939,Item 18127104939,14,3,23,144.3016555,72.20247478
17291106340,Item 17291106340,3,10,13,61.94487217,91.73825845
18103101238,Item 18103101238,13,23,8,83.78691724,2.773883369
18103101239,Item 18103101239,19,19,8,62.23840982,26.59623677
18103101240,Item 18103101240,8,21,8,129.8506968,22.10325218
18103101241,Item 18103101241,20,2,14,83.40629826,4.302999899
18103101242,Item 18103101242,4,4,15,124.2161191,1.173559222
18103101243,Item 18103101243,1,9,3,79.70652177,16.01509781
18193100039,Item 18193100039,4,3,9,156.1134731,23.76913964
14142302238,Item 14142302238,8,3,11,86.55967475,26.88974315
14142302239,Item 14142302239,14,14,21,46.47126283,7.131752319
16512136239,Item 16512136239,2,21,17,107.4611799,13.82427206
28881400439,Item 28881400439,12,8,7,28.2691116,9.344732395
17291116038,Item 17291116038,14,13,23,12.09293833,119.2104591
17291116036,Item 17291116036,9,19,21,7.379467175,56.0691905
16291104835,Item 16291104835,2,20,12,81.32801928,23.36772976
16291122636,Item 16291122636,19,16,11,85.73621465,27.39629027
26241907835,Item 26241907835,1,6,22,94.49332188,58.40039825
16291116636,Item 16291116636,18,8,10,147.3573442,97.30456432
16291116638,Item 16291116638,14,14,8,124.0862958,21.25793283
17193115843,Item 17193115843,6,11,4,12.95139043,8.465614197
28242934640,Item 28242934640,7,16,15,72.97831672,13.17023785
28881401639,Item 28881401639,10,9,3,33.76383776,5.42712986
28881401643,Item 28881401643,8,18,14,79.96652033,59.31402669
17293117837,Item 17293117837,5,9,5,46.84244109,47.46749783
16201111934,Item 16201111934,22,13,5,124.519851,27.96666354
16201111935,Item 16201111935,23,21,20,28.12594685,66.63813486
17245106135,Item 17245106135,6,9,5,46.37527186,51.62604499
18121100442,Item 18121100442,16,12,23,33.45092024,19.81320852
17293107436,Item 17293107436,5,21,8,23.31114582,16.11935522
39012323038,Item 39012323038,21,18,11,41.50051306,16.00581235
18293302436,Item 18293302436,18,14,14,66.01876768,11.6658743
18143116643,Item 18143116643,1,2,9,124.4775441,12.15268093
40081101543,Item 40081101543,23,9,21,141.7221797,16.72376684
17293302338,Item 17293302338,13,20,11,105.2434402,150.9654715
88081100044,Item 88081100044,6,11,4,43.58983853,22.1694652
18143109642,Item 18143109642,3,3,17,16.94070989,18.66192904
18143214242,Item 18143214242,1,13,3,43.50800783,73.24796771
16292316935,Item 16292316935,15,16,19,55.49758875,5.222644002
16292316939,Item 16292316939,12,16,2,30.78341625,15.50362935
16292316937,Item 16292316937,14,18,6,60.77526211,23.56791793
16292316938,Item 16292316938,22,4,14,26.53915834,71.15129727
17203120837,Item 17203120837,23,22,12,83.79697085,18.48622413
28146201338,Item 28146201338,21,10,19,7.904995392,2.082544285
28146201343,Item 28146201343,13,14,13,11.42956103,13.39566511
28136202439,Item 28136202439,20,14,12,138.63328,21.3864051
28136202443,Item 28136202443,7,15,5,117.5194656,8.432323349
37802321037,Item 37802321037,12,20,21,0.495342732,7.797344157
37802321035,Item 37802321035,6,3,17,5.703116454,14.6502583
18195200438,Item 18195200438,3,16,3,105.1747328,17.35432666
88181102043,Item 88181102043,7,20,10,51.28845298,12.98818388
18291109935,Item 18291109935,10,11,22,27.0888312,23.25289424
18291109936,Item 18291109936,12,2,3,142.3851493,66.08853833
18291109937,Item 18291109937,18,9,2,33.12973843,18.40645049
18291109938,Item 18291109938,15,19,15,16.41231265,3.850766741
18291109939,Item 18291109939,16,11,9,131.4999512,21.63707455
28131213538,Item 28131213538,21,2,14,54.92628882,10.6550816
28131213539,Item 28131213539,9,9,21,67.30107047,25.90582972
28131213540,Item 28131213540,3,9,11,76.16692836,22.536935
28131213541,Item 28131213541,20,16,5,119.0020897,13.50081639
28131213542,Item 28131213542,15,11,8,15.12364053,24.76532539
28131213543,Item 28131213543,21,16,3,82.6463043,48.59438908
C00410BLK39,Item C00410BLK39,23,9,20,68.36379691,10.61331209
C00410BLK36,Item C00410BLK36,11,7,14,34.47937214,24.37837523
C00410BLK38,Item C00410BLK38,4,12,7,157.6010187,27.91861356
38798024838,Item 38798024838,20,8,17,56.86360687,1.062830469
38798024842,Item 38798024842,13,6,9,88.81093593,27.24661354
381192LGR42,Item 381192LGR42,14,15,12,71.79656961,73.98855083
381192DBL39,Item 381192DBL39,17,23,3,29.75543452,1.231224425
38798024844,Item 38798024844,18,12,19,114.9712546,10.50723381
18291160038,Item 18291160038,13,5,3,122.1044986,50.67997092
18291160037,Item 18291160037,21,19,22,158.273649,81.29309803
85202904738,Item 85202904738,17,21,3,159.6431269,5.090606026
85202904737,Item 85202904737,13,19,7,72.81453713,22.85809627
85202904739,Item 85202904739,18,23,7,156.4227285,7.510454366
85202904735,Item 85202904735,15,13,1,91.44184876,7.663864975
85202904736,Item 85202904736,16,14,6,65.35160031,43.33072554
48145200440,Item 48145200440,11,5,22,29.13227497,27.31401615
18145215538,Item 18145215538,11,22,9,125.1922263,25.78918266
17121100543,Item 17121100543,6,13,10,77.85679204,73.14741187
88082106543,Item 88082106543,7,14,4,111.4649696,17.20459269
18145201538,Item 18145201538,20,12,6,28.61515892,16.34214693
88084108943,Item 88084108943,18,23,12,35.9706236,60.09552545
48145200342,Item 48145200342,9,18,7,63.27513114,3.810788108
18121117643,Item 18121117643,11,8,15,155.887687,21.21885913
18145216641,Item 18145216641,2,16,11,154.9873671,3.5134609
17121181042,Item 17121181042,2,20,7,138.0959241,22.77252864
88082106544,Item 88082106544,16,3,20,18.50484186,146.5026472
18121117740,Item 18121117740,21,3,21,72.49387448,6.121983809
18121117742,Item 18121117742,8,12,12,30.93991761,117.8118023
18121117738,Item 18121117738,11,7,1,136.5406387,2.182689658
17143123041,Item 17143123041,12,17,17,149.527489,5.298943118
17143123040,Item 17143123040,11,7,16,151.4880519,24.3089055
18103102038,Item 18103102038,15,20,6,14.38907292,16.7926724
37802321036,Item 37802321036,17,17,3,88.65492347,17.03316337
26241906537,Item 26241906537,15,15,3,114.8827504,23.34739806
26241906539,Item 26241906539,21,9,12,15.1245111,92.01134129
26241906536,Item 26241906536,18,2,15,133.7861317,15.48245547
07291100039,Item 7291100039,17,5,18,103.1485944,20.75090292
17291115936,Item 17291115936,19,3,1,16.90852913,80.41951673
17291115937,Item 17291115937,11,23,12,134.3486776,9.345588251
07291100036,Item 7291100036,7,11,22,25.49533925,3.666092232
17291116037,Item 17291116037,15,21,9,31.83753365,34.86608832
16291104735,Item 16291104735,5,3,16,104.9433573,5.902178047
06291201639,Item 6291201639,15,7,22,51.53583538,12.91368747
16291104737,Item 16291104737,14,8,7,142.1470266,82.55345302
17293103835,Item 17293103835,1,14,19,53.08147245,4.794687798
06291201638,Item 6291201638,4,23,15,66.0811213,28.76312098
17203121239,Item 17203121239,18,1,15,100.4343682,24.10252265
16291100535,Item 16291100535,4,23,17,77.12913792,24.7963877
17293103834,Item 17293103834,23,4,2,31.10589657,6.167859353
17291113436,Item 17291113436,9,20,16,65.85450242,26.08261603
35292308837,Item 35292308837,5,14,12,2.849910383,24.20205362
35291100039,Item 35291100039,22,17,21,81.07158776,22.32668387
35291100035,Item 35291100035,21,23,22,14.59226047,12.33800725
35291100036,Item 35291100036,11,21,8,153.4293222,19.59886738
17293112136,Item 17293112136,20,17,2,20.87480068,17.41224055
18195201439,Item 18195201439,22,2,17,155.2968811,6.298970041
18291120238,Item 18291120238,2,14,12,92.49682568,14.62552058
18291120236,Item 18291120236,17,1,7,118.1388058,7.306590296
18291120235,Item 18291120235,23,22,5,108.0795081,77.81254232
18291120239,Item 18291120239,11,14,1,90.64162802,29.86529861
18291120237,Item 18291120237,8,11,21,117.1971819,1.179795047
18291127534,Item 18291127534,17,15,7,44.73266895,93.77198087
14132348643,Item 14132348643,13,8,21,153.2720734,17.00257052
25241802635,Item 25241802635,19,2,14,132.4223128,125.6021426
25241802639,Item 25241802639,5,6,2,115.9882592,51.45794617
25241802634,Item 25241802634,16,14,18,147.9432911,3.586156522
14132316239,Item 14132316239,21,4,6,110.665461,75.56406979
17291109637,Item 17291109637,5,9,14,36.34736213,39.83923513
17291109636,Item 17291109636,23,19,2,16.06153156,4.244416305
17291109635,Item 17291109635,7,21,10,114.2741953,57.84233639
17291109638,Item 17291109638,6,7,23,149.9254643,19.41878434
18127101140,Item 18127101140,11,14,6,50.90514669,9.40080444
18221130436,Item 18221130436,14,17,21,130.4357342,6.832981838
26241907836,Item 26241907836,7,2,8,64.69606533,27.98486915
17121208137,Item 17121208137,11,2,3,60.90526863,20.84355388
38010221744,Item 38010221744,3,19,10,101.6848621,29.23145711
C00533BLK38,Item C00533BLK38,23,20,4,9.04916821,7.068318813
18145215340,Item 18145215340,11,17,2,82.48425544,132.4117134
18211207637,Item 18211207637,17,6,18,122.3251728,9.156608608
18143200338,Item 18143200338,6,5,6,46.80710262,21.04465123
18143205540,Item 18143205540,23,19,3,26.72477933,18.62683689
17195113242,Item 17195113242,15,10,3,101.5441132,2.634586347
17195113239,Item 17195113239,15,2,1,101.2035936,22.03860698
17195113240,Item 17195113240,8,6,5,46.15013835,24.97647151
17293302536,Item 17293302536,14,11,13,141.3405745,24.24520766
17191104139,Item 17191104139,8,16,16,25.30765368,159.7214519
28136207042,Item 28136207042,18,7,3,84.9284546,66.9926741
28136207038,Item 28136207038,7,11,2,121.4536589,19.8607498
17243104336,Item 17243104336,3,9,4,75.57874529,28.61372211
17243104335,Item 17243104335,23,3,19,49.42405178,9.203514973
17203121037,Item 17203121037,14,12,1,78.84142123,19.12623236
28246903039,Item 28246903039,23,15,14,150.552815,23.95158738
17291118335,Item 17291118335,8,11,20,126.5608325,17.67414025
26241801535,Item 26241801535,2,17,12,41.45700692,14.42362322
16201112035,Item 16201112035,6,16,17,102.1703378,8.075073044
16291104838,Item 16291104838,23,4,3,11.57154608,18.73860945
16291104837,Item 16291104837,12,2,22,154.5732487,8.094960067
16291100539,Item 16291100539,21,3,4,138.2701241,9.657883744
16291100534,Item 16291100534,5,1,12,106.4429154,22.11868725
16291104836,Item 16291104836,1,19,22,120.8616637,23.41112248
17293103936,Item 17293103936,19,4,23,155.0049212,21.66940852
17293103938,Item 17293103938,22,17,4,49.1731819,23.4601622
07291100037,Item 7291100037,11,7,6,38.90384383,11.66669055
17193115839,Item 17193115839,2,14,12,14.33068204,19.11066371
28241911235,Item 28241911235,4,23,1,100.9382075,18.6007379
28241911236,Item 28241911236,2,14,19,149.7042556,11.934062
25241806338,Item 25241806338,1,23,5,154.1600645,22.17407948
25241806337,Item 25241806337,21,4,21,135.1093275,1.810013363
25241803139,Item 25241803139,20,12,9,44.20175732,15.43441034
18293312335,Item 18293312335,18,2,12,61.29145122,7.867624112
18293312339,Item 18293312339,9,10,14,105.1950795,11.06919308
18195201441,Item 18195201441,20,16,9,148.9517513,58.24756415
25241802636,Item 25241802636,10,20,6,4.641344057,6.487200487
35292308938,Item 35292308938,20,22,2,121.2012196,8.189211755
25241803336,Item 25241803336,20,22,9,69.92551425,8.939344499
25241803337,Item 25241803337,20,14,13,129.6959537,39.25691877
25241802638,Item 25241802638,8,19,16,36.31958194,16.94801167
16521121538,Item 16521121538,4,3,10,144.1436984,17.81061399
16512123237,Item 16512123237,16,12,6,14.15354864,22.28089683
28131203042,Item 28131203042,3,23,7,65.79917864,23.37803711
28236303535,Item 28236303535,10,11,10,37.62357437,13.58129341
39012323040,Item 39012323040,10,16,3,82.93290278,12.45376307
27231212435,Item 27231212435,5,3,10,128.1818957,21.45542991
18163100543,Item 18163100543,13,20,14,41.46899676,1.837568132
16141318842,Item 16141318842,18,22,19,15.67831628,8.685682487
16141318841,Item 16141318841,18,9,21,154.8629075,25.06711107
16141318838,Item 16141318838,2,2,21,113.2102523,84.474259
16521117641,Item 16521117641,18,5,7,131.279802,25.10596709
18291128039,Item 18291128039,22,2,5,124.4902503,111.0915409
18145211839,Item 18145211839,7,6,23,127.3905285,107.65846
28881108442,Item 28881108442,7,19,16,99.80988078,12.61978585
18221123139,Item 18221123139,5,9,1,96.42419978,22.52425016
28241911237,Item 28241911237,5,9,19,134.3546951,24.50447521
28241911238,Item 28241911238,22,8,21,149.6428655,16.2151229
28241911239,Item 28241911239,12,15,10,147.247877,28.87118409
18193101538,Item 18193101538,2,23,15,15.5449292,3.245324605
18201100538,Item 18201100538,22,14,14,85.161568,13.0829656
18201100539,Item 18201100539,17,6,16,100.2371817,7.547527744
18121105843,Item 18121105843,16,20,13,72.39108048,19.64794177
17143119238,Item 17143119238,8,2,8,54.96034556,12.16773395
17291102739,Item 17291102739,19,14,9,128.6238787,27.9801503
17291102737,Item 17291102737,11,4,11,40.96547644,2.826914896
17291103036,Item 17291103036,10,3,11,135.5824105,52.74302781
17291103035,Item 17291103035,6,5,15,93.67071827,1.043642051
18201100535,Item 18201100535,3,21,4,54.75794451,5.067873657
18201100537,Item 18201100537,19,1,6,20.10777388,7.326373902
18201100536,Item 18201100536,12,1,6,107.1539793,7.610162312
25241913335,Item 25241913335,2,13,9,84.27788281,9.249736132
25241913336,Item 25241913336,4,23,20,87.55849488,21.96807522
25241913334,Item 25241913334,2,13,3,158.2945236,10.80984717
16141318741,Item 16141318741,14,22,18,98.78351417,29.37020586
16531121040,Item 16531121040,8,3,4,55.11646297,4.345758711
16531121043,Item 16531121043,23,18,4,73.85915562,118.4088628
16531121042,Item 16531121042,15,20,5,152.4206128,22.64084872
14161111442,Item 14161111442,6,5,13,147.073255,25.23232714
39012323039,Item 39012323039,6,6,10,35.2457967,73.4725984
39012323041,Item 39012323041,5,4,7,144.2121328,11.18507039
40081311139,Item 40081311139,13,2,13,137.7656587,5.978404846
18127101139,Item 18127101139,9,17,9,36.50541091,23.13114816
27131224842,Item 27131224842,9,8,7,108.787477,133.7972743
28882307335,Item 28882307335,20,1,12,134.6474344,111.9719473
28882307336,Item 28882307336,13,15,1,45.62424446,21.11600667
28882307337,Item 28882307337,1,12,12,106.3398298,143.2645035
28882307338,Item 28882307338,23,18,8,90.23472842,27.48841362
28882307339,Item 28882307339,2,6,11,12.39723515,25.9969257
18203112736,Item 18203112736,12,16,10,39.65874444,9.356237936
18203112737,Item 18203112737,2,2,23,125.8279083,1.315661829
18203112739,Item 18203112739,18,15,4,48.04716317,20.24567633
18243114740,Item 18243114740,10,3,18,105.0987818,17.77319186
17121208142,Item 17121208142,9,19,13,115.1842817,22.07854237
28881108443,Item 28881108443,23,2,21,141.2957605,19.86890549
48145200338,Item 48145200338,21,14,4,25.34872652,1.971097248
391990WHT38,Item 391990WHT38,20,6,17,54.23526185,8.843533981
17291103037,Item 17291103037,12,1,13,145.5751209,107.667884
39012335740,Item 39012335740,6,15,22,104.429981,27.43944428
39012335741,Item 39012335741,8,10,11,63.17627753,14.44038985
27241811539,Item 27241811539,22,15,11,111.8862626,8.062887207
888222000000,Item 8.88222E+11,10,5,20,27.90990346,13.65838813
192284000000,Item 1.92284E+11,15,15,10,59.60202596,12.7850465
191666000000,Item 1.91666E+11,4,12,1,123.6519984,13.03608918
191665000000,Item 1.91665E+11,5,9,6,94.12684461,21.961743
18121117638,Item 18121117638,16,8,14,88.5244956,1.913473486
17293119134,Item 17293119134,4,11,12,7.724394997,13.52667849
17203121235,Item 17203121235,6,11,5,36.62716733,85.91972436
06291201036,Item 6291201036,15,9,16,117.5233896,6.176319182
06291201636,Item 6291201636,22,17,17,89.83949419,135.3072277
28881109541,Item 28881109541,22,3,13,119.793979,3.474205653
17291118337,Item 17291118337,4,18,7,153.6399448,99.4438559
17203120936,Item 17203120936,4,19,13,127.368238,74.76034515
26241804435,Item 26241804435,10,19,15,21.54337672,25.95969498
06291200636,Item 6291200636,3,21,11,134.8738649,8.956143382
26241801536,Item 26241801536,8,22,14,41.29988821,2.637004924
26241801538,Item 26241801538,23,6,10,129.1017988,29.35744028
18291147139,Item 18291147139,5,7,21,64.68072488,23.40522899
26241804436,Item 26241804436,12,23,9,110.0042755,22.50010046
35251000937,Item 35251000937,7,9,6,24.22484269,47.57659658
27241802536,Item 27241802536,11,8,8,42.85112014,11.55455284
17191104043,Item 17191104043,8,13,2,155.2405532,5.810768544
07293300538,Item 7293300538,22,14,10,19.19652986,19.10237897
39012335744,Item 39012335744,22,5,15,9.671888436,1.168615467
39012335742,Item 39012335742,6,3,9,119.7501364,12.51468202
39012335743,Item 39012335743,2,21,12,106.2917709,24.31273659
37802321038,Item 37802321038,5,11,21,99.91217807,58.38884769
28136207040,Item 28136207040,4,5,8,136.9174751,23.75001617
17293103939,Item 17293103939,5,22,23,48.65725753,11.75342933
17291113434,Item 17291113434,19,1,16,38.53385422,75.28933029
17291113435,Item 17291113435,9,11,22,29.72955387,146.5299159
28242915535,Item 28242915535,4,10,3,33.24866578,18.63680683
28242915536,Item 28242915536,20,2,20,151.3665276,8.680418129
28242915537,Item 28242915537,8,8,1,101.0884,24.62962697
28242915538,Item 28242915538,7,8,8,40.94223679,15.95571261
28242915539,Item 28242915539,10,14,13,54.0557778,28.17291994
28242918836,Item 28242918836,19,19,14,71.99860994,9.842368742
16292403236,Item 16292403236,14,13,13,128.4990828,25.22539453
17121177838,Item 17121177838,12,20,15,141.041732,4.94527036
18291132535,Item 18291132535,12,22,21,18.87057867,7.602747008
18291132536,Item 18291132536,20,14,20,150.4895505,27.69811073
18291132537,Item 18291132537,12,19,13,127.6831065,8.26502282
18291132538,Item 18291132538,6,13,12,105.9700272,59.62211303
18121117639,Item 18121117639,19,5,10,156.7257523,6.916146554
88084107340,Item 88084107340,13,16,18,74.08547661,4.311287631
88084107341,Item 88084107341,22,16,1,119.1494262,39.98423764
18145211841,Item 18145211841,11,7,16,156.8846052,6.500586343
40081101537,Item 40081101537,17,2,10,69.80447524,11.57003701
40081101538,Item 40081101538,2,2,10,73.79739935,21.05205975
17121179042,Item 17121179042,21,22,17,56.39428045,9.997628516
28146201340,Item 28146201340,20,14,7,93.56305237,2.037863185
28146201341,Item 28146201341,18,17,18,135.6854202,20.45494175
27135203838,Item 27135203838,20,2,7,108.428137,20.65825191
27135203840,Item 27135203840,6,3,13,97.7534795,37.89429442
